#Radio	Excentricidad
100.687	0.110333
61.1691	0.0790974
53.6632	0.0701735
50.1428	0.0583369
12.6297	0.185314
45.7927	0.029596
63.2701	0.0379829
81.1479	0.103163
25.0901	0.108616
75.3589	0.118133
89.6232	0.0422036
51.0598	0.0708192
95.7895	0.0519204
60.8975	0.058145
27.396	0.0620616
31.7861	0.0728338
98.253	0.0611473
17.9645	0.080303
27.3273	0.167686
12.9494	0.0656417
80.9644	0.146645
46.9083	0.04204
57.8093	0.101446
38.5917	0.0761318
11.82	0.117782
66.4974	0.0135047
63.2986	0.093939
57.0171	0.0877094
89.893	0.0243732
96.1608	0.0347019
52.0762	0.042586
70.3382	0.081087
23.4359	0.100256
33.2055	0.092364
76.6164	0.0587085
17.3464	0.052668
94.5966	0.0525716
21.0937	0.362812
19.9685	0.143398
38.6698	0.0927893
33.4244	0.262105
14.6926	0.0895257
92.3519	0.0308382
29.3405	0.0894463
14.2186	0.0651877
52.8021	0.0448674
14.1439	0.30566
74.7171	0.316156
77.878	0.0509921
38.6209	0.0277117
20.4181	0.141073
93.2911	0.0420133
74.3698	0.107092
6.33986	0.216689
72.7842	0.0532394
47.1129	0.0527746
19.0938	0.28074
88.0861	0.0511503
47.2309	0.0442278
36.8996	0.307443
4.49478	0.217815
93.961	0.0993019
79.662	0.0395954
54.2893	0.0658873
50.9789	0.052344
25.7364	0.0871527
68.9388	0.0896598
75.7384	0.0571993
43.0127	0.0455597
40.2491	0.0578417
52.2673	0.058867
71.3318	0.244817
31.9367	0.296329
68.0731	0.0914033
75.4816	0.0338634
36.1405	0.119434
59.3885	0.0737982
96.0083	0.0205551
16.5996	0.0242852
52.3428	0.0730508
63.797	0.0623807
79.7341	0.0518907
34.8679	0.0335073
27.8558	0.046797
92.128	0.0387409
61.5112	0.0538235
37.7696	0.0815656
23.8899	0.177263
96.9856	0.146308
64.6754	0.118714
12.9626	0.108911
64.0352	0.10483
12.3514	0.126287
3.75861	0.144564
68.9742	0.115324
56.3501	0.0761355
50.8948	0.151997
33.5761	0.0742639
104.84	0.164555
78.3044	0.125131
22.2983	0.148303
51.4225	0.106712
92.4656	0.0941419
70.6218	0.078506
53.6102	0.109847
96.8641	0.0236768
54.6354	0.055596
59.9514	0.0421846
69.5925	0.0387599
11.0273	0.0868336
34.1528	0.112268
43.7751	0.219049
77.6417	0.0609716
92.0218	0.069015
95.0411	0.0549978
30.3082	0.130845
67.8417	0.144584
90.5232	0.0508659
68.0818	0.052923
36.0568	0.0440381
7.92927	0.194811
50.1835	0.126812
86.4174	0.0380819
29.6366	0.0785685
93.3038	0.114496
67.5376	0.116384
87.7416	0.0454705
94.46	0.0750186
97.7981	0.042755
69.9501	0.0217239
78.3916	0.00765073
15.8913	0.11491
51.939	0.0586313
34.7468	0.0256308
94.0644	0.0263521
47.3757	0.0261552
50.1705	0.16744
95.9873	0.0470648
54.3048	0.104404
5.26089	0.230104
12.9185	0.192093
81.9052	0.055316
64.9296	0.101613
42.7875	0.158356
95.547	0.0399116
55.0169	0.0514434
62.5781	0.0631245
78.9882	0.0723532
17.7811	0.110841
80.4997	0.173958
15.8499	0.613767
69.0493	0.116827
62.3544	0.0554873
94.1821	0.050448
50.6033	0.132528
53.9654	0.100001
100.113	0.0580538
93.3949	0.0411501
21.2061	0.00403232
92.0943	0.114319
25.3897	0.272182
41.248	0.0850156
52.3545	0.0406494
49.4634	0.053352
76.4373	0.0548319
12.2443	0.704092
7.57904	0.362139
68.402	0.106573
80.2161	0.0466877
58.7045	0.0417484
31.554	0.216808
20.6977	0.168988
62.7305	0.0426298
62.1737	0.0617977
13.6132	0.0274314
100.16	0.114418
40.6453	0.119637
94.4862	0.147577
103.628	0.0527739
91.9602	0.0552147
38.8266	0.197741
24.9435	0.0885197
56.4334	0.117884
62.6928	0.0532274
93.8739	0.0633884
45.9828	0.0871119
2.18112	0.0334858
13.7026	0.262516
80.4158	0.051547
102.304	0.0937508
30.8539	0.0479689
21.3403	0.119371
18.3629	0.136434
37.0207	0.237033
30.1218	0.0534164
81.7131	0.0502252
24.3146	0.291068
90.3102	0.14388
51.4801	0.104967
92.258	0.0423486
39.1711	0.0901219
49.3122	0.0971441
25.8029	0.0306598
35.2313	0.150448
72.5848	0.0364978
68.2691	0.0411502
21.7738	0.183461
94.1802	0.0791335
78.6695	0.00940926
33.9616	0.130894
3.67396	0.0932179
24.5931	0.189713
8.86351	0.0773612
90.9535	0.097195
5.5585	0.0505637
78.7497	0.0498795
67.5285	0.0566962
33.4432	0.177605
103.315	0.052573
66.7422	0.14405
72.5383	0.0359741
41.036	0.131178
58.7527	0.109241
20.6951	0.384135
69.503	0.135791
15.6947	0.21631
43.665	0.0704742
28.3878	0.106411
30.4083	0.0891355
56.5333	0.0456002
46.0085	0.19556
9.35408	0.0268175
18.7659	0.0284856
105.424	0.0526661
78.8041	0.0155051
27.3685	0.243408
42.7254	0.0658686
28.944	0.108293
91.5026	0.0535542
69.1189	0.0769079
80.9788	0.14104
18.7552	0.324045
16.445	0.162446
29.0211	0.132532
26.8438	0.109497
8.37297	0.102662
66.5926	0.127752
75.5961	0.0528179
57.3159	0.135665
14.5013	0.411367
32.282	0.0321334
94.4841	0.040726
31.294	0.171657
51.8473	0.148751
27.9767	0.240807
37.2384	0.169309
93.0503	0.0124101
10.789	0.553877
52.418	0.0608593
80.437	0.118765
49.8379	0.0993338
97.4005	0.150436
58.3308	0.055979
21.2845	0.19267
92.1291	0.109695
70.0025	0.054443
58.5114	0.0366987
33.8288	0.0927041
95.0501	0.0549465
35.0348	0.105252
64.1465	0.0826001
69.6902	0.056664
101.816	0.0313141
24.8616	0.216525
57.1445	0.109242
84.6973	0.101845
19.5359	0.0886706
94.5092	0.052288
95.2393	0.027539
63.4845	0.04103
19.0582	0.354873
9.74264	0.204422
31.5027	0.044976
54.2107	0.196071
92.4268	0.120606
72.026	0.0503451
56.6707	0.236019
39.0868	0.0688416
77.1373	0.0745981
48.7424	0.0480915
93.2076	0.0430529
93.9303	0.0695348
48.2749	0.12953
45.8367	0.0598117
31.8803	0.105804
22.24	0.0471491
22.5859	0.100968
36.8323	0.0972913
93.3476	0.0529198
99.7578	0.0679269
32.8779	0.0233274
56.967	0.0822333
103.961	0.0528743
8.22646	0.138149
90.825	0.0260522
40.0638	0.293717
25.8378	0.0494564
14.9422	0.230038
63.3592	0.0526762
104.036	0.0528911
23.8083	0.086811
90.1228	0.0773948
93.7005	0.0529245
44.7176	0.029726
93.9832	0.0433504
22.5351	0.239966
23.166	0.0976047
78.1051	0.0118358
83.6019	0.0525838
17.6753	0.165063
5.35484	0.218657
93.704	0.0520803
66.598	0.0374338
91.0231	0.0385633
24.69	0.0526282
99.9425	0.052544
20.1479	0.29181
41.5926	0.117334
47.6142	0.323462
5.74798	0.150993
70.3171	0.0968102
65.1592	0.048378
94.969	0.0691103
109.598	0.111184
12.4909	0.0281602
66.7724	0.0967456
91.9988	0.0472051


102.88	0.048018
7.28165	0.474711
88.2488	0.0867326
13.0058	0.201453
86.5118	0.120582
36.1066	0.109449
26.7915	0.0762604
47.7573	0.147314
11.7348	0.0305995
93.1377	0.0778356
56.0525	0.0471652
70.5635	0.141688
30.0463	0.142156
14.2196	0.0376009
66.9795	0.104022
102.87	0.0617534
103.791	0.119006
24.1475	0.0794617
34.7858	0.0234432
62.3193	0.0619866
67.1247	0.0526982
9.27276	0.189006
32.5189	0.138805
70.9084	0.0420059
19.3785	0.137273
73.9848	0.273788
96.7928	0.0529546
52.9672	0.018667
60.2198	0.100039
80.1086	0.0709398
43.2408	0.104467
87.0644	0.101183
50.3776	0.0461348
17.4897	0.108193
20.0589	0.378618
80.6381	0.0688636
70.8068	0.0605465
85.7862	0.11428
87.0753	0.0747559
61.9336	0.0650188
41.4794	0.139353
62.6977	0.0529877
98.0071	0.206024
69.2211	0.0655359
39.0995	0.354584
33.5658	0.0775771
99.5788	0.0507554
51.322	0.102075
104.686	0.0483288
52.832	0.0730496
103.037	0.0169409
27.5139	0.0593073
86.1849	0.0706783
30.4541	0.172422
13.5281	0.0803019
32.3034	0.157214
81.0939	0.0659273
103.72	0.0424142
8.18781	0.0735623
94.3058	0.0524723
69.597	0.0866051
32.3787	0.0542979
67.0429	0.0267573
105.319	0.0966
14.3515	0.566495
15.2077	0.174202
40.8776	0.0761133
94.225	0.0400753
87.9166	0.0529308
13.8011	0.298525
75.7359	0.118011
37.1718	0.177468
17.693	0.0760662
41.3907	0.0968028
104.627	0.0469522
71.1835	0.0567455
26.8871	0.181183
37.5256	0.0486025
91.6902	0.0510815
13.1964	0.398712
22.9547	0.111242
54.5558	0.0665805
83.4022	0.0848458
76.224	0.0482748
27.0278	0.0150006
1.12562	0.27092
41.4216	0.0957647
104.014	0.0528285
14.6575	0.261357
73.8826	0.106093
19.1099	0.17818
60.2017	0.0538668
11.9115	0.250415
57.9607	0.0634656
87.1592	0.10413
24.9631	0.0427948
33.0854	0.0763481
82.2808	0.105786
77.7691	0.026016
5.31841	0.18727
86.4617	0.062735
101.616	0.0222744
73.552	0.0624658
77.9275	0.188355
83.8067	0.048315
48.1209	0.0844225
48.068	0.113109
101.854	0.091737
31.386	0.19611
104.557	0.0576762
91.5962	0.0493888
30.2507	0.119659
30.6183	0.14566
51.0332	0.103447
43.4425	0.083632
64.9627	0.106926
52.7533	0.126049
54.6483	0.0639379
42.3859	0.0486978
62.8915	0.0344998
103.491	0.208301
9.61174	0.0759761
87.7119	0.0517336
68.6995	0.0207421
34.3264	0.253574
58.9481	0.101049
39.9595	0.0969464
63.6709	0.105856
70.9603	0.0559143
83.9797	0.109627
41.8476	0.0140586
30.4049	0.117221
56.4872	0.0435292
73.3697	0.0833836
18.3831	0.172689
74.5741	0.0383996
36.4679	0.283386
68.7584	0.265178
19.6228	0.389302
89.1737	0.0488947
105.024	0.0842119
47.0804	0.0859216
65.1758	0.0909559
102.851	0.0355161
21.6109	0.19497
51.1879	0.0530983
37.8034	0.162619
87.3844	0.0699072
32.7034	0.138251
66.5904	0.072709
53.2969	0.0808134
23.6715	0.0474182
79.5616	0.0528972
78.0572	0.153673
37.9041	0.185605
39.5323	0.0528982
83.7429	0.0521347
38.5448	0.0591409
23.149	0.215153
14.3177	0.216617
66.5401	0.00689107
105.168	0.0677727
75.9962	0.1291
103.536	0.17197
61.1652	0.0791098
48.307	0.0141856
50.7583	0.0637958
13.3798	0.274532
41.0276	0.132036
63.9321	0.0384125
82.4064	0.0961713
24.5595	0.104605
74.9228	0.120024
89.2107	0.0422322
46.6297	0.0723027
99.4077	0.0520203
60.9802	0.0688972
27.4825	0.052353
33.8638	0.198136
98.0831	0.189073
22.0068	0.0494841
27.3503	0.162745
14.9762	0.073801
82.0306	0.147246
47.1384	0.0420533
56.1993	0.0863578
37.4767	0.0991124
15.0084	0.44834
67.3693	0.0653326
67.5824	0.032067
46.6205	0.12527
86.7243	0.0571506
103.212	0.0349629
44.6146	0.0231448
74.2437	0.0538963
23.6873	0.109722
35.4578	0.0344489
75.7027	0.0593667
15.4134	0.0686378
94.6864	0.0525748
19.174	0.245083
23.3179	0.0113861
35.9321	0.120137
32.7613	0.255252
16.1982	0.0520244
100.514	0.0326274
34.0214	0.0482088
17.1216	0.221851
59.0059	0.0528825
26.54	0.346131
73.6254	0.313451
75.577	0.0505195
36.4777	0.0866019
19.8456	0.120482
103.229	0.0419573
77.1147	0.126768
9.06804	0.110977
75.009	0.0424532
38.4284	0.0596742
10.5556	0.266855
86.9816	0.0520918
46.7558	0.0846268
34.3401	0.316502
9.061	0.408076
86.1406	0.0962604
72.1127	0.0537614
60.2377	0.0624246
56.9448	0.0749427
27.6385	0.0708123
69.2857	0.0711619
75.6111	0.0569828
51.6278	0.0822802
36.2982	0.09559
55.8684	0.0883806
69.7968	0.245068
30.6139	0.275358
68.0153	0.091498
76.0799	0.108706
34.8752	0.150473
60.0108	0.0797797
105.739	0.0235651
15.7655	0.0688816
44.8996	0.0871416
63.4944	0.073717
80.6059	0.0529039
35.7104	0.100987
23.4351	0.158664
87.6362	0.038422
62.7119	0.0405536
34.3256	0.0762605
15.1235	0.268684
105.312	0.145876
65.9597	0.116397
12.9713	0.109431
67.3645	0.0732249
12.4319	0.107978
3.64996	0.172556
67.6786	0.117652
48.6598	0.102968
52.652	0.15016
32.6469	0.119364
103.99	0.164323
82.6961	0.122735
14.5413	0.0374481
56.6171	0.0571885
91.0962	0.0936542
69.5964	0.0650367
51.5293	0.0898421
104.854	0.0256879
56.0004	0.0461556
59.4691	0.0770242
67.8661	0.0349835
9.56342	0.0803628
35.2305	0.10173
43.8593	0.214425
79.244	0.0540765
99.9569	0.0700187
97.5086	0.0551814
28.8942	0.141993
65.5792	0.1409
88.0557	0.0513007
67.6383	0.0523889
37.6975	0.0406708
9.28299	0.135861
50.1652	0.129265
88.9791	0.0154558
28.2928	0.165035
87.3735	0.11733
66.7675	0.0887076
88.1248	0.045123
87.8146	0.088434
103.957	0.0436854
67.0614	0.0499104
76.5328	0.04395
15.4989	0.103616
54.1231	0.103895
33.6736	0.105917
89.7554	0.017981
44.8951	0.0337922
41.8656	0.159759
100.743	0.0470818
54.7989	0.103839
7.35341	0.719749
16.6192	0.103962
75.6595	0.0644585
64.8333	0.0999475
42.2479	0.201557
83.867	0.0569175
55.7581	0.0529267
63.3758	0.0728084
79.1582	0.135387
22.3851	0.378404
81.0797	0.174581
16.218	0.652582
66.2848	0.11149
62.3987	0.0619298
90.1197	0.0460643
51.8397	0.121416
53.1017	0.131328
104.572	0.0570282
87.3776	0.0372719
24.5187	0.187436
87.8818	0.114011
14.787	0.278214
40.122	0.0836183
55.7823	0.0428219
47.1397	0.0536792
77.11	0.0561189
5.49783	0.222397
3.62293	0.348865
67.7903	0.111481
75.3059	0.0797413
58.9641	0.0349282
26.9238	0.10165
16.151	0.115579
63.3614	0.0446378
62.2142	0.0618938
13.3697	0.0454331
104.645	0.115158
34.3316	0.0278347
87.9847	0.173326
103.825	0.0528874
101.316	0.0276355
45.4617	0.180138
27.8121	0.035035
54.7818	0.103615
64.4663	0.0584475
89.5551	0.0665322
46.7651	0.0339032
1.63471	0.277079
11.7584	0.058415
81.8436	0.0526439
104.228	0.0713731
29.0585	0.0605818
22.5049	0.184383
28.6128	0.244987
40.1191	0.213938
29.2444	0.0625877
84.9366	0.0480858
23.6163	0.251119
86.5529	0.114767
51.7261	0.116486
97.9219	0.0388758
39.1716	0.0923092
47.1176	0.0964519
24.2743	0.0836143
32.853	0.146624
72.8567	0.0488254
70.52	0.104002
20.9574	0.144483
106.264	0.0786744
88.5413	0.0411274
34.3683	0.119339
4.61857	0.333507
23.55	0.219304
11.3001	0.414231
90.867	0.104687
5.57199	0.0579779
74.6262	0.0394769
68.724	0.0332734
28.2464	0.110504
103.888	0.0529296
67.3871	0.142557
71.099	0.113606
40.3114	0.112264
58.9518	0.107256
19.1601	0.353462
73.4236	0.137257
23.6928	0.121896
43.9121	0.0708852
36.7619	0.115876
31.1637	0.152551
53.2535	0.0554725
49.8585	0.193261
9.19711	0.0240512
18.2379	0.0781521
103.424	0.0511079
74.6689	0.0915364
18.1023	0.218504
45.9736	0.132209
28.138	0.112251
89.6798	0.053269
63.2481	0.0573715
72.39	0.121129
13.2792	0.363715
18.3757	0.0887663
26.7933	0.14374
24.8011	0.064015
7.42758	0.128657
69.3476	0.123344
75.1735	0.0533347
50.0791	0.121506
14.3582	0.399687
31.8231	0.0273461
84.3764	0.020432
35.8785	0.190427
55.5108	0.133749
30.5972	0.17882
31.3485	0.150629
85.5048	0.074811
6.55903	0.0496515
56.2179	0.0223544
73.4335	0.106346
51.3233	0.10689
104.204	0.150553
58.2563	0.0608297
17.5402	0.144629
86.6257	0.120275
70.0199	0.0684344
58.0007	0.037335
36.5636	0.0977427
95.0636	0.0549466
30.6522	0.261308
64.5605	0.0791693
79.1391	0.11273
104.635	0.0349055
18.636	0.0248101
56.7938	0.111498
90.6194	0.0780227
17.6784	0.0334136
95.8791	0.0525746
103.069	0.0276122
63.8211	0.0499395
20.1262	0.361208
13.4142	0.657485
35.0744	0.0628396
53.6055	0.198688
87.2956	0.119134
75.7635	0.0203215
56.1057	0.240994
48.7215	0.044068
78.7669	0.0554333
47.8316	0.0393813
104.935	0.0430199
86.4629	0.0741327
54.6112	0.155074
48.5215	0.0501367
32.2958	0.0665071
22.0764	0.0519258
18.638	0.162729
37.0719	0.0873714
92.902	0.0528123
99.8108	0.0673019
33.8965	0.026893
56.9737	0.0842885
103.701	0.0526973
8.42423	0.112199
85.8282	0.0457726
40.1003	0.292041
25.6857	0.0496347
12.1902	0.228093
63.9464	0.0529617
103.753	0.0527117
24.893	0.032238
86.3914	0.0840538
93.3169	0.0526897
48.8668	0.146063
99.7703	0.0440077
23.2059	0.239875
22.9496	0.0982829
76.5582	0.0192163
83.4722	0.0949763
18.2187	0.132803
5.86987	0.217253
95.0538	0.0524002
70.6057	0.0470417
104.273	0.0440434
24.4651	0.0281932
101.199	0.0525809
19.1158	0.241778
41.7972	0.11949
56.4891	0.283289
8.37143	0.283019
66.252	0.151767
62.7703	0.0539068
89.0049	0.0251441
102.618	0.107091
12.4418	0.108983
66.5306	0.0971426
99.3275	0.0486461


109.625	0.0323254
5.87575	0.121651
93.185	0.10199
17.6003	0.147534
86.2086	0.121498
30.1781	0.0388478
32.5424	0.100012
48.6232	0.156703
11.7647	0.147916
95.8263	0.0752147
56.4781	0.0472101
65.8551	0.144272
30.1564	0.142892
12.1595	0.0728432
65.23	0.107516
107.589	0.0554286
98.7456	0.117747
30.3228	0.0723879
36.1878	0.0527407
63.0963	0.060011
66.3442	0.0525057
12.7873	0.632209
32.2408	0.133404
74.266	0.064889
18.552	0.118362
67.793	0.207752
94.0729	0.0549904
59.7883	0.0366065
59.1195	0.108178
74.2548	0.0608641
41.6634	0.106543
88.5482	0.101593
47.671	0.0221667
18.4666	0.12213
18.8099	0.291873
83.1407	0.109453
71.666	0.0590713
83.0105	0.113707
80.7913	0.0820733
62.4356	0.0560536
43.9811	0.1287
62.7013	0.0529888
101.043	0.205285
67.6946	0.081336
38.2986	0.351071
31.2577	0.0611525
96.5027	0.0164288
52.8078	0.0842667
101.653	0.0523188
45.9849	0.0959502
92.431	0.00554044
24.343	0.0511812
96.702	0.066259
35.2701	0.18194
14.1636	0.0990967
26.2456	0.115762
81.6398	0.106792
99.5206	0.0443458
7.9566	0.0894537
94.3595	0.0524683
70.0523	0.0867952
31.1296	0.0576696
66.9868	0.0276278
98.9678	0.0926039
9.60821	0.0933151
10.7357	0.514412
42.1905	0.0622143
94.7955	0.0399006
86.0938	0.0986221
12.4014	0.154987
73.3115	0.114334
37.4874	0.174127
17.3754	0.0679357
46.1944	0.114377
97.0509	0.0432762
78.7685	0.0601372
27.8029	0.185218
37.7911	0.0634323
95.1166	0.0525065
7.28409	0.270369
22.8705	0.116457
57.0733	0.147918
95.2168	0.0962186
78.4102	0.0525471
29.8768	0.160544
2.08149	0.338572
39.1444	0.0444298
104.937	0.0514968
14.5861	0.263425
78.0842	0.0976574
21.947	0.369342
60.6727	0.0530148
15.1146	0.0550506
56.7836	0.0628593
83.4216	0.105631
25.4036	0.0306993
34.0743	0.0684084
83.6756	0.106366
75.0884	0.0651315
9.86676	0.583868
87.6149	0.0616814
92.7852	0.0562349
77.1353	0.0995868
82.1303	0.197458
82.5435	0.0702664
50.4939	0.0564367
50.1473	0.107551
109.741	0.099012
24.3471	0.139019
98.8663	0.061096
88.4203	0.182593
37.768	0.094409
35.213	0.0493807
55.925	0.0413612
51.8326	0.013892
63.4411	0.100985
51.9375	0.123147
53.1272	0.0323287
42.631	0.0500806
62.9087	0.0320836
102.609	0.0961397
12.148	0.0718343
87.4729	0.0518835
69.0596	0.131445
38.0522	0.252547
57.8802	0.157892
44.3628	0.0798707
63.9774	0.105983
76.7475	0.131962
95.206	0.113465
46.1463	0.0478198
27.4841	0.0570387
53.6582	0.0185204
72.4254	0.0597922
22.5187	0.260788
69.5142	0.0714339
42.1173	0.312855
67.9179	0.267901
8.85987	0.457348
92.9291	0.0485727
99.7328	0.0871683
56.3958	0.0634608
65.9812	0.116742
95.0985	0.0355843
18.9279	0.203854
55.5802	0.0932258
40.4095	0.183603
83.8719	0.0770339
32.563	0.0410897
66.3566	0.0728552
43.6526	0.0645474
32.2474	0.22128
80.067	0.0527513
75.3186	0.15056
26.2264	0.201145
37.9629	0.0882212
82.7054	0.0528269
38.6166	0.0527265
18.8462	0.14779
9.63732	0.244373
69.2132	0.045203
98.009	0.0642588
81.8542	0.129135
99.5872	0.0637981
61.6818	0.0289294
48.9319	0.0365738
54.7191	0.0400181
13.8874	0.327971
36.316	0.119087
65.9413	0.210805
81.3913	0.0966237
23.6753	0.0995587
85.0245	0.101181
89.485	0.0422694
50.8409	0.0593793
95.8711	0.0522143
61.0833	0.0638663
27.6283	0.0396199
33.4233	0.202621
92.7915	0.163775
19.1759	0.077288
29.3472	0.163712
16.3999	0.0845235
83.1718	0.146589
46.9324	0.0420681
51.955	0.161169
39.237	0.127699
15.8984	0.544741
67.2591	0.0660864
74.1654	0.0619183
52.2058	0.0543433
87.9428	0.0217847
96.2664	0.0357561
53.9924	0.0890018
75.9413	0.105594
23.8651	0.120706
39.2575	0.00841077
76.352	0.0586503
16.1613	0.0891969
94.9096	0.0670175
14.849	0.0362793
28.6916	0.212926
33.8704	0.109793
31.0673	0.253887
14.048	0.0879752
93.2393	0.0407264
34.0997	0.0155409
16.9907	0.214682
61.1444	0.0650829
14.8306	0.280347
86.2364	0.303253
76.0608	0.0520751
34.0922	0.0669615
19.2563	0.110995
93.3358	0.0414641
73.6962	0.108579
9.71457	0.194627
72.9168	0.0691284
43.4346	0.0957506
19.488	0.274476
88.5764	0.123952
49.4063	0.0619007
34.7339	0.314293
10.17	0.643694
94.445	0.096952
78.7187	0.0452347
60.0522	0.0573325
61.4355	0.0629859
25.2882	0.073641
70.2122	0.0698281
74.5377	0.0571507
43.7654	0.0565829
35.6893	0.117888
59.3386	0.0630044
68.9197	0.244242
38.1767	0.328592
68.3618	0.0918606
73.1966	0.0924232
40.2533	0.0278802
60.5946	0.0816341
96.9147	0.0353447
16.3027	0.0356945
52.9742	0.100859
68.8947	0.0418139
81.4071	0.0518849
34.7947	0.111006
33.5126	0.220099
91.747	0.0411458
63.7247	0.0302524
34.8977	0.0799774
23.098	0.151458
97.9539	0.143909
67.0702	0.11148
13.9131	0.0547662
73.1318	0.0883916
12.6085	0.0768411
3.88019	0.106694
66.3469	0.122602
51.6097	0.0566549
50.6148	0.15156
30.4708	0.111543
108.999	0.159704
82.1072	0.121683
24.3646	0.315716
60.6183	0.095659
93.589	0.0927602
67.6305	0.043259
53.5286	0.117133
97.5741	0.0328325
57.8275	0.00411141
59.4995	0.0768196
65.5811	0.0340503
9.83672	0.0208348
36.4071	0.0980945
44.0432	0.210426
83.2004	0.0662525
93.7163	0.0718123
95.2365	0.0554471
28.7582	0.140346
65.93	0.142599
89.9553	0.0522827
67.5147	0.0520941
38.052	0.0326417
11.8229	0.315447
49.4415	0.134813
79.6347	0.0529315
26.5439	0.191106
94.7376	0.119227
66.6121	0.0973572
86.6979	0.0442597
95.4783	0.10185
98.3597	0.0463106
64.0336	0.0942051
71.2397	0.0228183
15.9494	0.106729
58.0383	0.100127
33.9372	0.119003
95.8114	0.055614
47.8431	0.0300824
52.6794	0.126721
95.998	0.0471207
54.2752	0.104412
6.50954	0.51999
22.2424	0.340583
69.1451	0.0392653
63.3688	0.0752555
42.0373	0.202245
92.5116	0.0731075
56.4818	0.0635193
64.1795	0.0736888
81.7088	0.116609
15.3102	0.118841
84.6581	0.171863
12.8804	0.280683
65.2929	0.105794
62.9486	0.099339
96.6979	0.0575414
50.3146	0.146561
52.4358	0.130587
102.471	0.0532678
93.6729	0.0386472
22.5102	0.100038
91.9227	0.114685
25.2146	0.274172
38.6729	0.0817709
59.1433	0.0412792
50.4808	0.0456317
72.4433	0.0540408
12.3638	0.720724
7.5875	0.373349
67.3008	0.11091
72.5002	0.0632447
59.241	0.0272127
22.8357	0.161425
30.5133	0.251574
63.8988	0.0359197
62.2588	0.0619918
12.2741	0.0872655
101.694	0.117287
32.4566	0.0848731
101.246	0.26633
105.554	0.0509282
92.4488	0.0178465
47.2888	0.195304
28.0325	0.0453822
49.7995	0.118102
65.2142	0.0394466
95.4404	0.0703735
46.7545	0.0295545
3.53676	0.565982
10.1265	0.141462
81.5972	0.0276621
104.113	0.0714815
26.5686	0.0341694
23.5699	0.231492
20.0827	0.0744564
35.52	0.241201
28.2202	0.0436995
82.3383	0.0521312
22.1476	0.168431
85.3239	0.115623
52.6522	0.115828
94.4891	0.0474079
39.2188	0.0958765
51.4621	0.114671
22.9508	0.0607225
37.1644	0.124722
72.5194	0.0145555
74.5483	0.168629
18.8127	0.0851855
94.5589	0.0765588
81.2582	0.0486531
34.7574	0.108722
2.23455	0.363653
22.4387	0.237981
12.5605	0.57632
92.3123	0.105282
4.97727	0.317848
77.1589	0.0463563
69.4028	0.0178791
24.7988	0.0474408
105.889	0.0495489
69.1499	0.139825
67.0889	0.127749
32.172	0.133824
59.1537	0.106013
15.6645	0.352628
75.2904	0.140609
24.545	0.155135
44.4593	0.070199
32.6363	0.0628905
31.6342	0.209174
52.9267	0.0609969
45.92	0.19467
9.29248	0.0369898
18.2754	0.0632303
107.954	0.0439715
82.5201	0.0978177
25.4061	0.174123
44.7718	0.110164
27.6628	0.103234
90.7523	0.0600453
60.4806	0.107475
80.334	0.13954
16.2136	0.310759
14.9155	0.128333
27.0996	0.13776
21.3871	0.068389
8.48056	0.120236
71.893	0.129725
74.9658	0.0802189
49.9353	0.122693
14.2069	0.377241
31.0838	0.0418039
91.6457	0.0288759
29.9517	0.184167
58.9819	0.152636
32.9573	0.186433
36.9875	0.134358
90.0173	0.0598412
10.5364	0.226105
59.2053	0.067319
78.0756	0.125554
54.7167	0.0873938
98.3341	0.152424
58.0506	0.0609684
12.4859	0.24077
86.0711	0.119449
70.919	0.0873238
57.5592	0.0996265
34.6978	0.0884643
95.063	0.0549466
22.1679	0.147425
64.9503	0.0530021
78.7261	0.116333
104.716	0.0346506
20.7434	0.0598526
52.4771	0.115441
78.3884	0.069189
17.8034	0.109987
95.0105	0.05285
95.2625	0.0278722
63.405	0.0387488
22.1495	0.346658
10.3319	0.282018
33.0902	0.0816898
55.8455	0.192524
90.8925	0.11373
74.6939	0.0358806
56.7256	0.252218
46.0861	0.0932431
72.7764	0.0945203
49.3531	0.0370124
93.2318	0.0427162
94.7279	0.0746025
44.9127	0.155155
39.5447	0.126478
31.0958	0.0671844
22.1155	0.0525092
22.1248	0.193919
36.9952	0.0984711
93.5941	0.0339019
99.778	0.0673022
34.2192	0.0278991
56.9949	0.0839597
106.81	0.046723
8.56101	0.100719
87.2568	0.047985
40.1172	0.271645
25.4995	0.0576518
10.5237	0.297618
64.0403	0.0235179
106.198	0.0495429
20.9559	0.0781221
85.8956	0.0832474
95.1689	0.0508519
44.7566	0.046299
94.3563	0.0458099
23.6974	0.237042
22.8354	0.0853434
79.6038	0.0105003
82.3482	0.0953351
18.7549	0.111455
6.9097	0.231284
94.9887	0.0524595
74.9816	0.0294101
91.5191	0.0484424
24.8002	0.0160465
100.016	0.0526287
18.664	0.219108
42.0272	0.113769
40.4082	0.265757
9.57723	0.462882
64.6098	0.151206
66.0355	0.0439204
96.237	0.0410128
113.024	0.0981625
12.294	0.0944819
66.1063	0.0963453
93.8876	0.0874826


99.9584	0.0171365
2.08935	0.546241
89.0426	0.102884
19.2008	0.229976
90.2954	0.117273
32.6889	0.0625754
34.8684	0.166364
47.7055	0.156547
11.2125	0.115733
90.6289	0.0406871
56.7167	0.0467014
62.1665	0.120183
